"","Range","Prefix","Number","My Payout","Client","Payout","Limits"
"","Afghanistan-New-Allapp","","93776839403","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768329037","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764351394","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762726935","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779819553","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774512076","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767424142","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776001550","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779458486","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762077134","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775655354","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771534021","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771802228","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776283030","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768007647","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776305474","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779135315","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766590040","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773510470","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760185823","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774089264","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779090320","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767098594","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765563184","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772988560","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774546381","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770001583","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779971821","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773119637","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779322258","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777473863","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766061639","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770232115","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771484713","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769723495","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778732764","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764718803","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774259880","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777178310","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772152119","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775707492","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93771801191","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776237270","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762106833","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777789221","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779387031","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760814669","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767333985","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772108142","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775947133","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764348455","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768928989","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767640088","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770520771","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777198602","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775880236","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774506462","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763676279","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776371547","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765916398","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774709555","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767847576","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766067830","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762893282","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764969202","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767159356","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760894232","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775018870","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760250639","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767270225","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769216634","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764880638","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772720571","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772085447","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770951539","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763372289","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778493579","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774499639","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762891866","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767886217","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779992143","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770423222","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777544791","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770051191","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779495669","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778411336","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767367869","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770945405","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769774544","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777624942","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773724380","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770261934","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774924736","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769564404","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766224682","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778884762","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779469655","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778061792","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773949325","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779975766","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775032341","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777567932","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778850027","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769001659","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769674726","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766337397","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772941586","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766275568","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773682369","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779135553","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93772631853","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763744132","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769908687","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765220279","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764159231","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760901233","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762874069","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93765362695","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766698638","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93767204936","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777935768","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769029239","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766461370","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768517527","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93760556201","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766050621","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93770513443","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778061003","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773403790","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93777450831","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779993183","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93776586563","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774901753","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93778866613","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93762195155","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93769017079","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93775608133","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93764791889","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93773154908","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768308708","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93763394196","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779981056","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93768167311","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93774922391","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93779457279","Weekly$ 0.007","","","SD : 0 | SW : 0"
"","Afghanistan-New-Allapp","","93766113256","Weekly$ 0.007","","","SD : 0 | SW : 0"
